0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.34029558300971985,0.675279974937439,7.853398642510001e-07,0.4091247320175171,0.6794757843017578,0.0015956462593749166,0.45910242199897766,0.6281018853187561,-0.00429978221654892,0.5012862682342529,0.5917845964431763,-0.014122913591563702,0.5451529026031494,0.5665122270584106,-0.02349580079317093,0.451954185962677,0.5296127796173096,-0.00017641631711740047,0.5267161726951599,0.5106810927391052,-0.01946304365992546,0.580977201461792,0.5046981573104858,-0.03428369015455246,0.6275049448013306,0.49748051166534424,-0.04589689522981644,0.4458353817462921,0.5103039741516113,-0.01714959181845188,0.521338701248169,0.5108594298362732,-0.041375529021024704,0.584430992603302,0.5157601237297058,-0.05777506157755852,0.6363824009895325,0.5166988372802734,-0.06856828927993774,0.43496057391166687,0.5065076351165771,-0.03650800138711929,0.4856778681278229,0.44421589374542236,-0.06020040810108185,0.5183563828468323,0.3840913772583008,-0.07320672273635864,0.5461408495903015,0.3302086293697357,-0.08132004737854004,0.423281729221344,0.5164997577667236,-0.0562078095972538,0.4639413058757782,0.43433400988578796,-0.0775529071688652,0.4870481789112091,0.3732043504714966,-0.08687623590230942,0.5047112703323364,0.3178797960281372,-0.09312566369771957,zot
0.47956329584121704,0.7045760154724121,1.5492420857299294e-07,0.48012667894363403,0.7132421731948853,-0.10252169519662857,0.4333359897136688,0.6665830016136169,-0.14726844429969788,0.35624757409095764,0.6260273456573486,-0.17245453596115112,0.28323251008987427,0.6007978320121765,-0.19518201053142548,0.45516079664230347,0.4664401113986969,-0.12730801105499268,0.4059284031391144,0.34558674693107605,-0.1667272448539734,0.3681863844394684,0.27736157178878784,-0.18946026265621185,0.3268296420574188,0.2149520367383957,-0.20528832077980042,0.4164690673351288,0.4705672860145569,-0.09146987646818161,0.3364219665527344,0.4377894997596741,-0.15050524473190308,0.2876691520214081,0.5042589902877808,-0.18127433955669403,0.2588294744491577,0.5611014366149902,-0.1922263205051422,0.3815845251083374,0.4918624758720398,-0.06031949445605278,0.31247758865356445,0.4670695662498474,-0.11062746495008469,0.2613716721534729,0.5079835653305054,-0.13158801198005676,0.2258286029100418,0.5353840589523315,-0.13491487503051758,0.3564901351928711,0.5172681212425232,-0.03553163260221481,0.3109644651412964,0.4346725344657898,-0.06812122464179993,0.2829013466835022,0.38916003704071045,-0.08097416907548904,0.26261287927627563,0.3551065921783447,-0.08411644399166107,zot
0.6245774030685425,0.6259949803352356,2.7701011617864424e-07,0.6367313861846924,0.6764643788337708,-0.08128058165311813,0.6071668863296509,0.6893270015716553,-0.1294221729040146,0.5666985511779785,0.6722404956817627,-0.16216838359832764,0.5222493410110474,0.6283047795295715,-0.19128002226352692,0.6203101873397827,0.5286973118782043,-0.142108753323555,0.6373894214630127,0.4051371216773987,-0.2058412879705429,0.6454893946647644,0.3399682343006134,-0.24418342113494873,0.6386888027191162,0.2787829041481018,-0.26931294798851013,0.5774264931678772,0.513385534286499,-0.12660929560661316,0.5221594572067261,0.4680090844631195,-0.20630931854248047,0.49406781792640686,0.5621446967124939,-0.24341073632240295,0.4808151125907898,0.6306915283203125,-0.261005699634552,0.5378000736236572,0.5126333832740784,-0.11442121118307114,0.4819641709327698,0.48718973994255066,-0.18713799118995667,0.45974454283714294,0.5683406591415405,-0.21557602286338806,0.451532244682312,0.6235602498054504,-0.22205893695354462,0.5080611705780029,0.5167210102081299,-0.10576605796813965,0.46630048751831055,0.4282119572162628,-0.15314680337905884,0.442045122385025,0.3777562379837036,-0.17380082607269287,0.42802080512046814,0.3335096836090088,-0.18426653742790222,zot
0.2515276074409485,0.6816331148147583,8.550461529921449e-07,0.2604715824127197,0.5712224245071411,-0.009215184487402439,0.305146723985672,0.46396341919898987,-0.03743710741400719,0.36637407541275024,0.40522781014442444,-0.0626659244298935,0.4238276481628418,0.3739873468875885,-0.0878857895731926,0.27274978160858154,0.4169730246067047,-0.10494805872440338,0.3525528907775879,0.32022958993911743,-0.15659064054489136,0.41533005237579346,0.2716624140739441,-0.18341700732707977,0.4685257077217102,0.23556703329086304,-0.19849608838558197,0.26108014583587646,0.48404204845428467,-0.12041722983121872,0.4099902808666229,0.4485066533088684,-0.17917121946811676,0.48947882652282715,0.4773019850254059,-0.1913592666387558,0.5403780341148376,0.5046992897987366,-0.19338025152683258,0.27343547344207764,0.5653239488601685,-0.13247635960578918,0.41448667645454407,0.5435255169868469,-0.17755113542079926,0.4880874752998352,0.5445191264152527,-0.17728525400161743,0.5354506373405457,0.5478060245513916,-0.17047856748104095,0.2998293340206146,0.6385440826416016,-0.1435149610042572,0.4023565351963043,0.5984434485435486,-0.1671961098909378,0.45692330598831177,0.5753918290138245,-0.16396036744117737,0.5001680254936218,0.5566006898880005,-0.15861912071704865,zot
0.517545223236084,0.161455899477005,3.075047914080642e-07,0.5334494709968567,0.2967788875102997,-0.023899178951978683,0.5405179858207703,0.46425724029541016,-0.04883857071399689,0.5691676735877991,0.5566921234130859,-0.06942617893218994,0.5958953499794006,0.6333369612693787,-0.09302527457475662,0.3758210837841034,0.48261868953704834,-0.10492870211601257,0.30379411578178406,0.6548945307731628,-0.14921578764915466,0.28432685136795044,0.7593050599098206,-0.17154936492443085,0.273543119430542,0.8577969074249268,-0.19415512681007385,0.3601192533969879,0.4297102093696594,-0.12311747670173645,0.42387810349464417,0.5723162293434143,-0.20106326043605804,0.5312739014625549,0.6042850017547607,-0.23557479679584503,0.6110696792602539,0.6282823085784912,-0.2555384039878845,0.36621659994125366,0.35298144817352295,-0.13960620760917664,0.4229583442211151,0.4906190037727356,-0.22310926020145416,0.5265589356422424,0.5441073775291443,-0.26020148396492004,0.6103867292404175,0.5878555774688721,-0.2796269357204437,0.3807036578655243,0.2641226351261139,-0.15378674864768982,0.31380295753479004,0.28078508377075195,-0.24680444598197937,0.26079505681991577,0.31330859661102295,-0.29991522431373596,0.2143620401620865,0.35441121459007263,-0.33121025562286377,zot
0.5066770315170288,0.6240515112876892,4.771731596520112e-07,0.5456013083457947,0.6507258415222168,-0.10506846010684967,0.5364225506782532,0.6361397504806519,-0.16304105520248413,0.5038279891014099,0.6193260550498962,-0.20305950939655304,0.4591546356678009,0.594835638999939,-0.24281738698482513,0.5310658812522888,0.45894572138786316,-0.16883817315101624,0.5153570175170898,0.31339117884635925,-0.23176099359989166,0.5026655793190002,0.2315773069858551,-0.268957257270813,0.4778432846069336,0.1586425006389618,-0.2948671579360962,0.47614413499832153,0.45047497749328613,-0.1412184089422226,0.41719627380371094,0.39291226863861084,-0.21793989837169647,0.3752603530883789,0.46262794733047485,-0.2569390535354614,0.3492133915424347,0.521888017654419,-0.27675148844718933,0.4298980236053467,0.46883732080459595,-0.1173827201128006,0.3692953288555145,0.4299663007259369,-0.18373705446720123,0.32945752143859863,0.48727092146873474,-0.2127513587474823,0.30612581968307495,0.5372592210769653,-0.22262901067733765,0.3957090675830841,0.49336493015289307,-0.09930724650621414,0.3503423035144806,0.43575626611709595,-0.14680054783821106,0.32310277223587036,0.4316212236881256,-0.1680115908384323,0.3089294135570526,0.4328790605068207,-0.17808304727077484,zot
0.39730021357536316,0.6466755867004395,4.66463660586669e-07,0.4003840386867523,0.633990466594696,-0.06903918087482452,0.431209534406662,0.5730376839637756,-0.09639205783605576,0.47364357113838196,0.506996214389801,-0.10575537383556366,0.5062143802642822,0.45435068011283875,-0.11081874370574951,0.38221079111099243,0.46777117252349854,-0.09914086014032364,0.38521692156791687,0.35424962639808655,-0.12286768853664398,0.3857446014881134,0.27299076318740845,-0.13832953572273254,0.3873753249645233,0.2085418850183487,-0.1504248082637787,0.4146621823310852,0.4652446508407593,-0.06756870448589325,0.46335363388061523,0.4261727035045624,-0.09789784997701645,0.5135858654975891,0.42495906352996826,-0.1168542355298996,0.5529643297195435,0.42553022503852844,-0.1299288421869278,0.44137808680534363,0.47433435916900635,-0.037356119602918625,0.4841861128807068,0.4292549192905426,-0.07051695138216019,0.5254160165786743,0.41116127371788025,-0.09361082315444946,0.5580150485038757,0.3957912027835846,-0.10728169232606888,0.46389397978782654,0.47484833002090454,-0.009498895145952702,0.47565633058547974,0.4145256280899048,-0.03322584927082062,0.46495041251182556,0.3734842538833618,-0.047499965876340866,0.4551791250705719,0.33950749039649963,-0.05740729346871376,zot
0.392733097076416,0.7050913572311401,4.1580551624065265e-07,0.5051709413528442,0.702133297920227,0.00019154469191562384,0.5848731994628906,0.6011921167373657,-0.0036477399989962578,0.6524625420570374,0.542857825756073,-0.006691619288176298,0.7144750356674194,0.5141702890396118,-0.007541806902736425,0.5071001648902893,0.4191656708717346,-0.03958229720592499,0.5948225259780884,0.33347803354263306,-0.05961430445313454,0.6432058215141296,0.2805914878845215,-0.0692955031991005,0.6840015053749084,0.23049350082874298,-0.07998790591955185,0.4856995642185211,0.4016278088092804,-0.05357338488101959,0.6285700798034668,0.3835030198097229,-0.09223086386919022,0.6935425996780396,0.4572300314903259,-0.10406720638275146,0.7379844188690186,0.5198217034339905,-0.10689478367567062,0.47417908906936646,0.41261026263237,-0.0668114647269249,0.6116234064102173,0.37434113025665283,-0.10278730094432831,0.6939392685890198,0.4407908618450165,-0.11319717019796371,0.7515841126441956,0.494294673204422,-0.1159064993262291,0.47839221358299255,0.4461631178855896,-0.0785936713218689,0.5632416009902954,0.3520684242248535,-0.10976316779851913,0.6158790588378906,0.3137474060058594,-0.12513574957847595,0.6561139822006226,0.28093427419662476,-0.1350065916776657,zot
0.707221508026123,0.7628064155578613,3.5741211945605755e-07,0.7035108208656311,0.7902864217758179,-0.13393402099609375,0.6790173053741455,0.7384006977081299,-0.19159942865371704,0.677940309047699,0.628936231136322,-0.220699280500412,0.6745890974998474,0.5165210962295532,-0.24037787318229675,0.5033797025680542,0.6790503263473511,-0.15963509678840637,0.4161255657672882,0.5497310161590576,-0.21435457468032837,0.3555680513381958,0.46586889028549194,-0.25135570764541626,0.30400002002716064,0.3872084617614746,-0.2790706157684326,0.5331308841705322,0.601600170135498,-0.11676739901304245,0.5503236055374146,0.504539966583252,-0.19716152548789978,0.6230639219284058,0.48849985003471375,-0.23151300847530365,0.676170825958252,0.4855300188064575,-0.24068967998027802,0.5664204955101013,0.5443544983863831,-0.08305921405553818,0.5337201952934265,0.44373777508735657,-0.14297407865524292,0.5195058584213257,0.3779713809490204,-0.16826801002025604,0.4925495684146881,0.31447017192840576,-0.1780674010515213,0.5938075184822083,0.501377522945404,-0.0593726672232151,0.5558521747589111,0.42812755703926086,-0.09645368903875351,0.5355920791625977,0.37059369683265686,-0.10946951806545258,0.5098572969436646,0.3207796514034271,-0.11475657671689987,zot
0.26594293117523193,0.6237151622772217,1.0159835710510379e-06,0.31132474541664124,0.5054011344909668,-0.012806051410734653,0.3654860854148865,0.4253637492656708,-0.062322989106178284,0.42116087675094604,0.4160032272338867,-0.09591782093048096,0.47732263803482056,0.43274280428886414,-0.1338416039943695,0.32145917415618896,0.4007105827331543,-0.2435837835073471,0.3875639736652374,0.3503643274307251,-0.3300907015800476,0.44430142641067505,0.33819958567619324,-0.3680856227874756,0.49331146478652954,0.32409006357192993,-0.39547744393348694,0.3227904736995697,0.4834313988685608,-0.26022499799728394,0.4686373770236969,0.4895381033420563,-0.3528391122817993,0.5586616396903992,0.5359795689582825,-0.37911373376846313,0.631863534450531,0.5725671052932739,-0.4013267457485199,0.3335503339767456,0.5690136551856995,-0.2650355398654938,0.47223544120788574,0.5806682705879211,-0.3543550372123718,0.5470391511917114,0.6013298630714417,-0.39303505420684814,0.6048755049705505,0.6230345368385315,-0.42121925950050354,0.3510480523109436,0.6487943530082703,-0.2617160379886627,0.40482527017593384,0.7017768621444702,-0.3552597165107727,0.4420260787010193,0.7320050001144409,-0.4105986952781677,0.4851590692996979,0.755122184753418,-0.4505542516708374,zot
